transaction_id,merchant_id,merchant_name,merchant_category,transaction_date,amount,currency,payment_method,vendor_name,budget_category,is_flagged,flag_reason,region,quarter,budget_allocated
txn-00180,m-util-01,Gridline Utilities,utilities,2023-02-05,12195.28,USD,wire,Howell and Sons,Operations,False,,EU-Central,Q1,98511.28
txn-00181,m-ret-002,Atlas Outfitters,retail,2024-09-11,1429.66,USD,wire,Wells Inc,Operations,False,,US-West,Q3,99748.47
txn-00182,m-log-004,BlueAnchor Maritime,logistics,2023-05-21,259.08,USD,wire,"Gould, Marshall and Scott",Facilities,False,,US-East,Q2,72526.55
txn-00183,m-saas-01,Vertex Cloud Systems,SaaS,2023-01-27,188.41,USD,check,Jackson-Lawson,Payroll-adjacent,False,,EU-Central,Q1,98168.33
txn-00184,m-saas-01,Vertex Cloud Systems,SaaS,2023-09-26,1221.31,USD,ach,"Higgins, Strickland and Martin",IT,False,,US-Central,Q3,76381.53
txn-00185,m-util-02,Clearwater Energy Co,utilities,2023-07-24,561.8,USD,card,Rodriguez-Johnson,Marketing,False,,APAC,Q3,78651.93
txn-00186,m-util-01,Gridline Utilities,utilities,2023-03-31,1342.14,GBP,wire,Johnston-Odonnell,Payroll-adjacent,False,,EU-Central,Q1,116066.1
txn-00187,m-saas-04,Obsidian Security Suite,SaaS,2023-10-25,1287.33,USD,ach,Sanders-Espinoza,IT,False,,EU-Central,Q4,22646.96
txn-00188,m-log-002,Pacific Parcel Network,logistics,2023-05-05,613.93,USD,ach,Vargas Ltd,Operations,False,,US-West,Q2,97385.04
txn-00189,m-food-03,Summit Provisions,food,2024-07-21,283.01,USD,check,Garcia LLC,Facilities,False,,US-West,Q3,81594.99
txn-00190,m-ret-003,Harbor Street Market,retail,2023-11-13,144.52,GBP,check,"Burke, Martinez and Riggs",Travel,False,,EU-North,Q4,86884.5
txn-00191,m-log-004,BlueAnchor Maritime,logistics,2023-03-17,374.45,EUR,virtual_card,Reed Group,Operations,False,,EU-Central,Q1,41165.82
txn-00192,m-food-03,Summit Provisions,food,2023-05-12,1706.23,USD,ach,"Wood, Hunter and Peterson",Facilities,False,,US-East,Q2,36377.72
txn-00193,m-trv-002,Silverwing Airlines Desk,travel,2024-05-29,841.77,USD,check,Short-Garcia,Marketing,False,,US-East,Q2,25793.33
txn-00194,m-saas-03,Northline CRM,SaaS,2023-11-27,194.31,USD,check,Reid-Poole,Payroll-adjacent,False,,US-West,Q4,106605.47
txn-00195,m-log-003,Ironhorse Trucking,logistics,2023-07-21,869.1,GBP,ach,"Hernandez, Thompson and Boyd",Payroll-adjacent,False,,EU-Central,Q3,115518.35
txn-00196,m-saas-04,Obsidian Security Suite,SaaS,2023-04-06,1016.22,USD,check,"Nelson, Morton and Medina",Facilities,False,,US-East,Q2,40618.37
txn-00197,m-saas-03,Northline CRM,SaaS,2024-11-05,289.32,USD,check,Marshall-Petersen,Facilities,False,,EU-Central,Q4,28481.1
txn-00198,m-ret-002,Atlas Outfitters,retail,2025-04-25,787.68,USD,check,"Adams, Christian and Rivas",Marketing,False,,US-East,Q2,50342.43
txn-00199,m-log-004,BlueAnchor Maritime,logistics,2024-03-02,652.39,USD,virtual_card,Ramirez Group,Facilities,False,,EU-Central,Q1,102209.76
txn-00200,m-food-01,Copperline Catering,food,2024-10-19,217.56,USD,virtual_card,Christensen PLC,IT,False,,US-West,Q4,104535.59
txn-00201,m-ret-002,Atlas Outfitters,retail,2023-06-11,985.91,USD,virtual_card,"Barnett, Rogers and Snyder",Travel,False,,EU-Central,Q2,79944.57
txn-00202,m-saas-02,LedgerFlow Analytics,SaaS,2023-11-17,1417.46,USD,wire,White-Lewis,Payroll-adjacent,False,,US-East,Q4,31048.12
txn-00203,m-food-03,Summit Provisions,food,2024-06-11,2189.34,USD,ach,Peterson-Beard,Facilities,False,,US-Central,Q2,36377.72
txn-00204,m-util-01,Gridline Utilities,utilities,2023-09-11,2289.62,USD,wire,"Beard, Peters and Black",Operations,False,,EU-Central,Q3,17484.77
txn-00205,m-trv-002,Silverwing Airlines Desk,travel,2023-09-12,157.83,USD,check,Miller Ltd,Operations,False,,US-East,Q3,31228.1
txn-00206,m-saas-03,Northline CRM,SaaS,2024-05-25,237.08,USD,wire,Freeman-Chang,Facilities,False,,US-West,Q2,94863.23
txn-00207,m-trv-001,Meridian Travel Group,travel,2024-06-01,1172.08,EUR,check,"Alvarez, Joseph and West",Travel,False,,US-West,Q2,72286.98
txn-00208,m-food-01,Copperline Catering,food,2024-05-21,1170.47,GBP,wire,Davis and Sons,Facilities,False,,US-West,Q2,85897.32
txn-00209,m-trv-002,Silverwing Airlines Desk,travel,2023-05-18,1172.1,USD,virtual_card,Holt-Torres,IT,False,,EU-North,Q2,117501.63
txn-00210,m-ret-002,Atlas Outfitters,retail,2024-08-06,49759.95,USD,check,"Wood, Tran and Cooper",Facilities,False,,EU-North,Q3,38929.32
txn-00211,m-ret-004,Sterling Home Goods,retail,2024-04-06,1246.36,USD,check,"Pierce, Bell and Chavez",Facilities,False,,US-West,Q2,37438.65
txn-00212,m-saas-02,LedgerFlow Analytics,SaaS,2023-04-10,2319.54,USD,wire,King-Martinez,Travel,False,,US-Central,Q2,115150.67
txn-00213,m-saas-02,LedgerFlow Analytics,SaaS,2023-07-23,2051.57,USD,check,Stewart Ltd,Facilities,True,duplicate,US-East,Q3,110825.92
txn-00214,m-food-02,Urban Grain Bistro,food,2025-04-03,1361.76,USD,ach,"Tapia, Vaughn and Lee",Travel,False,,EU-Central,Q2,63119.98
txn-00215,m-saas-02,LedgerFlow Analytics,SaaS,2023-12-02,540.75,USD,virtual_card,"Washington, Hardy and Bray",Facilities,False,,APAC,Q4,106404.45
txn-00216,m-food-01,Copperline Catering,food,2024-08-30,1655.45,USD,check,"Carlson, Hooper and Wall",IT,False,,APAC,Q3,67799.29
txn-00217,m-log-004,BlueAnchor Maritime,logistics,2023-11-03,326.9,USD,wire,Perez-White,Travel,False,,US-West,Q4,68001.71
txn-00218,m-trv-002,Silverwing Airlines Desk,travel,2024-08-20,553.61,USD,card,Erickson and Sons,IT,False,,US-Central,Q3,100131.03
txn-00219,m-log-004,BlueAnchor Maritime,logistics,2024-08-14,421.18,USD,check,Williams-Brown,Operations,False,,EU-Central,Q3,62928.49
txn-00220,m-food-04,Riverside Commissary,food,2025-03-04,669.6,USD,ach,Terry-Martinez,Travel,True,high-risk-vendor,US-West,Q1,89174.01
txn-00221,m-log-001,Continental Freight,logistics,2023-01-20,7806.74,USD,ach,Garcia-Smith,Travel,False,,US-East,Q1,50498.98
txn-00222,m-trv-002,Silverwing Airlines Desk,travel,2024-05-28,85.29,EUR,ach,Harrison-Alexander,Facilities,False,,EU-Central,Q2,105726.72
txn-00223,m-food-02,Urban Grain Bistro,food,2024-11-09,1627.25,USD,wire,Sheppard LLC,Travel,False,,EU-North,Q4,119590.13
txn-00224,m-saas-04,Obsidian Security Suite,SaaS,2023-12-17,129.77,USD,wire,Wilson-Jones,Facilities,False,,US-East,Q4,15582.21
txn-00225,m-log-002,Pacific Parcel Network,logistics,2023-10-13,455.15,USD,wire,Jones-Soto,Facilities,False,,APAC,Q4,41108.92
txn-00226,m-log-001,Continental Freight,logistics,2024-12-07,2534.13,USD,virtual_card,Hernandez PLC,Payroll-adjacent,False,,APAC,Q4,85242.67
txn-00227,m-log-003,Ironhorse Trucking,logistics,2023-10-22,820.96,USD,check,Miller-Wright,Marketing,False,,EU-North,Q4,105441.66
txn-00228,m-food-03,Summit Provisions,food,2025-03-02,187.0,USD,wire,"Duran, Obrien and Gibbs",Operations,False,,US-West,Q1,83667.51
txn-00229,m-food-03,Summit Provisions,food,2024-03-28,278.6,USD,virtual_card,Rowe Group,Payroll-adjacent,False,,EU-Central,Q1,66295.84
txn-00230,m-log-003,Ironhorse Trucking,logistics,2024-07-29,1517.04,USD,card,Kerr-Evans,Payroll-adjacent,False,,EU-Central,Q3,115518.35
txn-00231,m-log-002,Pacific Parcel Network,logistics,2023-09-06,321.68,USD,check,"Branch, Torres and Oliver",Marketing,False,,US-East,Q3,113229.0
txn-00232,m-ret-002,Atlas Outfitters,retail,2023-04-13,843.96,USD,virtual_card,"Choi, Garcia and Farmer",Travel,False,,US-East,Q2,79944.57
txn-00233,m-ret-001,Northwind Retail Co,retail,2024-07-17,755.28,USD,virtual_card,"Clark, Guerrero and Moore",Operations,False,,US-East,Q3,108678.85
txn-00234,m-food-01,Copperline Catering,food,2023-11-25,373.53,USD,card,Arnold and Sons,IT,False,,US-East,Q4,104535.59
txn-00235,m-saas-04,Obsidian Security Suite,SaaS,2025-01-26,6470.16,USD,card,Ortiz Ltd,Payroll-adjacent,False,,US-East,Q1,93851.27
txn-00236,m-trv-002,Silverwing Airlines Desk,travel,2023-06-30,1335.83,GBP,virtual_card,"Harrison, Johnson and Roberts",Marketing,False,,APAC,Q2,25793.33
txn-00237,m-food-01,Copperline Catering,food,2023-02-08,65.95,USD,check,Warner-Gibson,Marketing,False,,US-Central,Q1,73355.67
txn-00238,m-food-01,Copperline Catering,food,2024-04-10,816.56,USD,virtual_card,"Hall, Baker and Moody",Payroll-adjacent,False,,US-East,Q2,40852.61
txn-00239,m-ret-004,Sterling Home Goods,retail,2024-04-24,321.19,USD,card,"Guerrero, Peck and Coleman",IT,False,,APAC,Q2,72533.41
txn-00240,m-util-01,Gridline Utilities,utilities,2024-10-25,1953.62,USD,card,"Walker, Hernandez and Baker",IT,False,,US-Central,Q4,44308.12
txn-00241,m-log-004,BlueAnchor Maritime,logistics,2024-11-21,319.89,USD,virtual_card,Jones and Sons,Operations,False,,EU-Central,Q4,99148.74
txn-00242,m-food-02,Urban Grain Bistro,food,2023-03-30,539.37,USD,ach,Larson-Holloway,Travel,False,,EU-North,Q1,22617.03
txn-00243,m-food-02,Urban Grain Bistro,food,2023-09-12,1251.94,USD,ach,Gonzales-Harrison,Marketing,False,,US-Central,Q3,69892.19
txn-00244,m-food-02,Urban Grain Bistro,food,2023-11-06,1982.46,USD,card,Lyons-Bender,Facilities,False,,US-Central,Q4,112992.23
txn-00245,m-log-002,Pacific Parcel Network,logistics,2023-03-05,163.41,USD,wire,"Fernandez, Kim and George",Payroll-adjacent,False,,APAC,Q1,34971.94
txn-00246,m-ret-004,Sterling Home Goods,retail,2024-12-21,529.44,USD,wire,Navarro-Munoz,IT,False,,US-East,Q4,45125.94
txn-00247,m-log-002,Pacific Parcel Network,logistics,2023-05-17,394.48,USD,check,Davis Ltd,Travel,False,,APAC,Q2,85703.28
txn-00248,m-saas-04,Obsidian Security Suite,SaaS,2024-04-27,324.19,USD,ach,"Matthews, Smith and Hubbard",Facilities,False,,APAC,Q2,40618.37
txn-00249,m-food-04,Riverside Commissary,food,2025-03-17,4266.79,USD,check,Johnston-Hines,Marketing,False,,US-West,Q1,95410.44
txn-00250,m-log-004,BlueAnchor Maritime,logistics,2023-04-25,1038.45,USD,check,Ruiz Ltd,Marketing,False,,EU-Central,Q2,115586.43
txn-00251,m-saas-02,LedgerFlow Analytics,SaaS,2023-06-18,166.17,USD,virtual_card,Moon-White,IT,False,,US-East,Q2,82300.99
txn-00252,m-log-004,BlueAnchor Maritime,logistics,2024-05-15,1825.57,GBP,card,"Graham, Olsen and Costa",Marketing,False,,EU-Central,Q2,115586.43
txn-00253,m-trv-002,Silverwing Airlines Desk,travel,2024-04-12,6866.24,USD,virtual_card,Bailey-Cook,Facilities,False,,US-Central,Q2,105726.72
txn-00254,m-ret-001,Northwind Retail Co,retail,2024-02-10,1905.18,USD,ach,"Garcia, Martin and Jenkins",IT,False,,US-West,Q1,59301.79
txn-00255,m-trv-002,Silverwing Airlines Desk,travel,2023-12-19,143.8,USD,card,Roberts-Landry,Payroll-adjacent,False,,US-West,Q4,105152.29
txn-00256,m-util-02,Clearwater Energy Co,utilities,2023-02-02,359.23,USD,ach,"Johnson, Miller and King",IT,False,,APAC,Q1,15177.58
txn-00257,m-trv-002,Silverwing Airlines Desk,travel,2024-01-19,2465.67,USD,virtual_card,Cordova Group,Travel,False,,APAC,Q1,17602.57
txn-00258,m-saas-04,Obsidian Security Suite,SaaS,2023-05-17,305.38,USD,card,"Bryan, Smith and Booth",Payroll-adjacent,False,,EU-Central,Q2,95854.85
txn-00259,m-trv-001,Meridian Travel Group,travel,2024-06-25,1083.77,USD,ach,Gutierrez-Lopez,Operations,False,,US-West,Q2,42505.3
txn-00260,m-food-01,Copperline Catering,food,2024-04-19,1559.46,USD,virtual_card,Dean-Jimenez,Payroll-adjacent,False,,US-East,Q2,40852.61
txn-00261,m-log-002,Pacific Parcel Network,logistics,2024-04-16,239.94,USD,ach,Wolf-Harris,IT,False,,APAC,Q2,60260.37
txn-00262,m-saas-01,Vertex Cloud Systems,SaaS,2023-02-02,573.15,USD,card,"Anderson, Roberts and Gilmore",Payroll-adjacent,False,,US-West,Q1,98168.33
txn-00263,m-saas-01,Vertex Cloud Systems,SaaS,2024-08-31,20.32,USD,card,Martinez-Dudley,Marketing,False,,US-West,Q3,83821.06
txn-00264,m-trv-001,Meridian Travel Group,travel,2024-03-25,198.3,USD,card,"Lloyd, Mckinney and Collins",Operations,False,,US-Central,Q1,81896.9
txn-00265,m-log-002,Pacific Parcel Network,logistics,2025-04-15,503.8,USD,check,Tran Inc,Payroll-adjacent,False,,APAC,Q2,62104.42
txn-00266,m-food-02,Urban Grain Bistro,food,2023-08-31,182.07,USD,check,Gay Inc,IT,False,,US-Central,Q3,48198.61
txn-00267,m-log-003,Ironhorse Trucking,logistics,2023-03-04,3685.9,EUR,virtual_card,Valentine-Holland,Facilities,False,,US-West,Q1,54792.18
txn-00268,m-food-03,Summit Provisions,food,2024-10-20,158.64,USD,check,Jimenez Ltd,Payroll-adjacent,False,,EU-North,Q4,24691.34
txn-00269,m-trv-002,Silverwing Airlines Desk,travel,2023-06-02,409.92,USD,check,Hicks-Hill,IT,False,,US-East,Q2,117501.63
txn-00270,m-food-01,Copperline Catering,food,2024-12-25,883.22,USD,card,Baird-Sanchez,Operations,False,,EU-North,Q4,93537.43
txn-00271,m-saas-04,Obsidian Security Suite,SaaS,2024-06-26,3246.72,USD,wire,"Thomas, Lee and Greene",Operations,False,,APAC,Q2,38587.27
txn-00272,m-ret-003,Harbor Street Market,retail,2024-04-05,120808.33,USD,ach,"Suarez, Shields and Hill",IT,True,over-budget,EU-Central,Q2,91558.31
txn-00273,m-ret-002,Atlas Outfitters,retail,2023-03-16,2199.75,USD,check,Morgan-French,Operations,False,,EU-Central,Q1,103986.91
txn-00274,m-log-001,Continental Freight,logistics,2024-05-05,672.67,USD,wire,Hoover-Campbell,Operations,False,,US-West,Q2,47730.21
txn-00275,m-log-001,Continental Freight,logistics,2023-07-14,244.03,USD,virtual_card,Monroe-Carpenter,Payroll-adjacent,False,,APAC,Q3,39990.49
txn-00276,m-food-04,Riverside Commissary,food,2024-12-21,1271.66,USD,ach,"Burns, Hernandez and Ryan",Operations,False,,US-Central,Q4,48569.5
txn-00277,m-trv-001,Meridian Travel Group,travel,2024-04-22,827.96,USD,wire,Cook-Hines,Facilities,False,,EU-Central,Q2,28381.78
txn-00278,m-util-02,Clearwater Energy Co,utilities,2024-04-22,343.7,USD,virtual_card,Gibson-Morris,Marketing,False,,US-Central,Q2,47936.12
txn-00279,m-log-001,Continental Freight,logistics,2024-01-15,660.77,USD,check,Pollard and Sons,IT,False,,APAC,Q1,61000.51
txn-00280,m-saas-02,LedgerFlow Analytics,SaaS,2023-01-17,400.52,USD,check,"Reyes, Chase and Jenkins",IT,False,,EU-North,Q1,43016.64
txn-00281,m-food-01,Copperline Catering,food,2023-06-06,753.61,USD,virtual_card,Garner-Thornton,Operations,False,,US-East,Q2,75813.93
txn-00282,m-util-02,Clearwater Energy Co,utilities,2024-07-17,1488.17,GBP,wire,Hughes-Alvarado,Payroll-adjacent,False,,EU-North,Q3,47474.89
txn-00283,m-util-02,Clearwater Energy Co,utilities,2024-04-16,3807.08,USD,wire,"Pollard, Simpson and Johnson",Operations,False,,APAC,Q2,75541.74
txn-00284,m-saas-04,Obsidian Security Suite,SaaS,2024-05-15,170.44,EUR,check,"Sanford, Rivera and Garcia",Operations,True,duplicate,APAC,Q2,38587.27
txn-00285,m-ret-002,Atlas Outfitters,retail,2025-02-21,6392.98,USD,ach,Garcia-Lozano,Marketing,True,duplicate,US-West,Q1,115507.37
txn-00286,m-log-001,Continental Freight,logistics,2024-06-01,77.69,USD,check,Bowen Group,Travel,False,,EU-Central,Q2,76772.42
txn-00287,m-util-02,Clearwater Energy Co,utilities,2024-11-06,647.29,USD,check,"Booker, Jones and Harrington",Travel,False,,US-West,Q4,22347.25
txn-00288,m-ret-001,Northwind Retail Co,retail,2024-06-26,1270.48,USD,wire,Morgan-Schwartz,Payroll-adjacent,True,high-risk-vendor,APAC,Q2,88304.64
txn-00289,m-trv-002,Silverwing Airlines Desk,travel,2025-04-05,906.05,USD,card,"Miller, Murphy and Craig",Operations,False,,US-East,Q2,80169.46
txn-00290,m-log-001,Continental Freight,logistics,2024-09-26,362.13,USD,wire,"James, Stewart and Higgins",Facilities,False,,EU-North,Q3,39038.89
txn-00291,m-ret-003,Harbor Street Market,retail,2024-01-18,486.72,USD,ach,Brennan-Johnson,Travel,False,,US-East,Q1,118899.95
txn-00292,m-food-01,Copperline Catering,food,2024-12-01,444.73,USD,card,Young Ltd,Marketing,False,,EU-North,Q4,46154.32
txn-00293,m-trv-001,Meridian Travel Group,travel,2024-07-19,375.65,USD,card,Bright-Francis,Travel,False,,US-West,Q3,102632.48
txn-00294,m-util-02,Clearwater Energy Co,utilities,2024-03-20,1558.04,USD,check,Good-Hodges,Payroll-adjacent,False,,US-West,Q1,90574.2
txn-00295,m-ret-004,Sterling Home Goods,retail,2023-02-13,906.27,USD,check,"Brennan, Wallace and Benson",Operations,False,,US-West,Q1,113738.19
txn-00296,m-ret-003,Harbor Street Market,retail,2024-12-01,356.94,EUR,ach,Williams Inc,IT,False,,US-Central,Q4,54842.82
txn-00297,m-ret-001,Northwind Retail Co,retail,2023-08-01,1932.41,USD,virtual_card,Howard-Jordan,Facilities,False,,US-Central,Q3,99990.2
txn-00298,m-saas-03,Northline CRM,SaaS,2024-07-31,1007.26,USD,virtual_card,Schmidt PLC,Operations,False,,EU-Central,Q3,17045.06
txn-00299,m-food-02,Urban Grain Bistro,food,2024-01-29,1496.32,USD,card,"Sparks, Jackson and Miller",Payroll-adjacent,False,,US-Central,Q1,107490.74
txn-00300,m-ret-002,Atlas Outfitters,retail,2023-04-11,1329.54,USD,card,Harvey-Allen,Travel,False,,EU-Central,Q2,79944.57
txn-00301,m-food-04,Riverside Commissary,food,2024-02-11,245.85,USD,wire,"Thomas, Murray and King",IT,False,,EU-North,Q1,71715.98
txn-00302,m-util-02,Clearwater Energy Co,utilities,2023-08-22,387.91,USD,virtual_card,Estrada-Nolan,IT,False,,APAC,Q3,71537.46
txn-00303,m-log-004,BlueAnchor Maritime,logistics,2024-11-07,1740.25,USD,check,Santana-Byrd,Travel,False,,US-East,Q4,68001.71
txn-00304,m-ret-003,Harbor Street Market,retail,2023-03-26,1197.54,USD,ach,Jones LLC,IT,False,,US-Central,Q1,32969.56
txn-00305,m-food-03,Summit Provisions,food,2023-04-20,650.02,USD,wire,"Evans, Hayden and Vaughn",Marketing,False,,US-Central,Q2,88871.69
txn-00306,m-saas-01,Vertex Cloud Systems,SaaS,2023-05-16,756.77,USD,virtual_card,Bruce-Gonzalez,Marketing,False,,EU-Central,Q2,48041.18
txn-00307,m-trv-002,Silverwing Airlines Desk,travel,2023-04-16,2711.97,USD,check,Castaneda-Rodriguez,Marketing,False,,EU-Central,Q2,25793.33
txn-00308,m-food-02,Urban Grain Bistro,food,2024-01-30,319.22,USD,virtual_card,Armstrong-Andrews,Marketing,False,,APAC,Q1,59018.62
txn-00309,m-saas-04,Obsidian Security Suite,SaaS,2023-09-06,1311.29,USD,virtual_card,"Phillips, Spence and Barrett",Facilities,False,,US-Central,Q3,83886.09
txn-00310,m-food-01,Copperline Catering,food,2023-10-02,612.38,USD,ach,Smith-Grimes,Travel,False,,EU-North,Q4,34511.62
txn-00311,m-food-01,Copperline Catering,food,2024-05-10,523.51,USD,ach,"Beltran, Lozano and Mcgee",Marketing,False,,EU-North,Q2,90432.87
txn-00312,m-food-04,Riverside Commissary,food,2024-09-23,2405.75,USD,ach,Parsons-Hall,Operations,False,,EU-North,Q3,43530.09
txn-00313,m-food-02,Urban Grain Bistro,food,2024-09-27,1780.98,USD,wire,Robinson-Lee,Travel,False,,EU-North,Q3,119837.72
txn-00314,m-food-04,Riverside Commissary,food,2023-05-20,1627.6,USD,ach,Byrd-Le,IT,False,,US-East,Q2,29529.28
txn-00315,m-trv-001,Meridian Travel Group,travel,2023-11-23,3215.66,USD,virtual_card,"Becker, Taylor and Davis",IT,False,,US-East,Q4,107726.17
txn-00316,m-food-02,Urban Grain Bistro,food,2024-01-21,626.23,USD,virtual_card,"Lucas, Parker and Alexander",IT,False,,EU-Central,Q1,85527.47
txn-00317,m-log-001,Continental Freight,logistics,2024-08-29,1520.98,USD,check,"Diaz, Anderson and Browning",Facilities,True,high-risk-vendor,EU-North,Q3,39038.89
txn-00318,m-log-001,Continental Freight,logistics,2024-03-24,434.99,USD,card,Burgess-Thompson,IT,False,,EU-North,Q1,61000.51
txn-00319,m-util-02,Clearwater Energy Co,utilities,2023-05-23,950.11,USD,wire,Buchanan LLC,Payroll-adjacent,False,,APAC,Q2,46533.84
txn-00320,m-trv-002,Silverwing Airlines Desk,travel,2025-03-19,530.31,USD,check,"Shaw, Nelson and Martin",Travel,False,,EU-North,Q1,17602.57
txn-00321,m-saas-04,Obsidian Security Suite,SaaS,2024-06-02,740.03,USD,card,Coffey-Phillips,Payroll-adjacent,False,,US-Central,Q2,95854.85
txn-00322,m-saas-04,Obsidian Security Suite,SaaS,2024-08-31,1382.48,EUR,ach,Brock-Mcdonald,Payroll-adjacent,False,,US-Central,Q3,26191.67
txn-00323,m-saas-03,Northline CRM,SaaS,2024-10-24,310.98,USD,virtual_card,Taylor and Sons,Facilities,False,,US-Central,Q4,28481.1
txn-00324,m-trv-002,Silverwing Airlines Desk,travel,2023-04-19,6645.04,USD,ach,"Ramsey, Whitney and Coffey",Marketing,False,,EU-Central,Q2,25793.33
txn-00325,m-saas-04,Obsidian Security Suite,SaaS,2024-08-17,237.54,USD,virtual_card,"Diaz, Gibbs and Smith",Payroll-adjacent,False,,EU-North,Q3,26191.67
txn-00326,m-log-004,BlueAnchor Maritime,logistics,2024-12-08,201.17,USD,card,"Martinez, Richardson and Curry",Facilities,False,,US-Central,Q4,93083.82
txn-00327,m-trv-002,Silverwing Airlines Desk,travel,2023-03-29,2187.56,USD,ach,Richards-Carson,Marketing,False,,US-Central,Q1,41200.62
txn-00328,m-util-01,Gridline Utilities,utilities,2025-03-14,1461.83,USD,wire,Rodriguez-Hall,Operations,False,,EU-North,Q1,98511.28
txn-00329,m-util-01,Gridline Utilities,utilities,2023-11-23,61590.8,USD,card,Harvey PLC,Marketing,True,over-budget,APAC,Q4,47045.04
txn-00330,m-saas-03,Northline CRM,SaaS,2025-01-28,1221.46,USD,check,Herman-Walker,Operations,False,,EU-Central,Q1,15060.05
txn-00331,m-trv-002,Silverwing Airlines Desk,travel,2024-04-18,656.24,USD,ach,Reid Group,Operations,False,,APAC,Q2,80169.46
txn-00332,m-trv-002,Silverwing Airlines Desk,travel,2024-02-10,228.07,USD,ach,"Turner, Ortiz and Taylor",Marketing,False,,EU-North,Q1,41200.62
txn-00333,m-trv-001,Meridian Travel Group,travel,2023-01-05,665.14,USD,wire,Torres Group,Payroll-adjacent,False,,US-West,Q1,98592.84
txn-00334,m-log-004,BlueAnchor Maritime,logistics,2023-04-15,315.8,USD,wire,Davis PLC,Facilities,False,,US-West,Q2,72526.55
txn-00335,m-log-003,Ironhorse Trucking,logistics,2024-11-17,2235.89,USD,wire,Price LLC,Travel,False,,EU-Central,Q4,21156.72
